DATE,FC,오류 유형,오류 내용,PO ID,IPR,벤더ID,벤더명,상품바코드,상품명,수량,PLT,"택배 or 
 업체직접회수",택배 주소,담당자/contact,운송장 출력,"SRMS
 업체회신 일자","D+6
 폐기조건","최종
 처리완료일",최종 처리,Remark 날자,메모,"운송장번호
 (자동)","택배
 진행상태","집하일자
 (택배)","배달일자
 (택배)","화물상태
 (원본)",매칭구분,"중복/재신고
 점검",매칭행(h)
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),133829447,IPR0017294686,A01682150,드락센 유한회사,AMCA-B-A5,ZUIHAO 마사지 테이블 휴대용 마사지 침대 높이 조절 가능 얼굴 관리실 타투 베드 (가방 포함) / 60 x 180 cm 하얀색,1,2,업체직접회수,,,FALSE,2026-07-14,O,2026-07-22,업체 트럭 회송,,,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),133829447,IPR0017294687,A01682150,드락센 유한회사,AMCB-B-B05,"ZUIHAO 휴대용 마사지 침대, 접이식 마사지 테이블 (베개 포함), 스테인리스 스틸 프레임, 2단 접이식, 스파, 살롱, 타투 마사지, 치료용 / 하얀색 60 x 180 x 65 cm",2,2,업체직접회수,,,FALSE,2026-07-14,O,2026-07-22,업체 트럭 회송,,,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),133829447,IPR0017294688,A01682150,드락센 유한회사,AMCB-H-B01,"ZUIHAO 휴대용 마사지 침대, 접이식 마사지 테이블 (베개 포함), 스테인리스 스틸 프레임, 2단 접이식, 스파, 살롱, 타투 마사지, 치료용 / 검은색 60 x 180 x 65 cm",3,2,업체직접회수,,,FALSE,2026-07-14,O,2026-07-22,업체 트럭 회송,,,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),133829447,IPR0017294689,A01682150,드락센 유한회사,SKJA-H-A01,ZUIHAO 바베큐그릴 휴대용 숯불 그릴 겸 야외 훈제기로 야외 바비큐 피크닉 캠핑에 적합합니다 / 1개 특대형,6,2,업체직접회수,,,FALSE,2026-07-14,O,2026-07-22,업체 트럭 회송,,,,,,,,,,
2026-07-14,,1.파손,3-E) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134525991,IPR0017293459,,란춘샹 유한회사,S0038044876230,SZDCD 150 / 그레이 퀸 8cm,5,1,택배,인천광역시 서구 석남동655-67 제A동,070-8095-9560,TRUE,,O,,,,,2662-8494-2722,집하완료,2026-07-16,2026-07-18,(상태없음),정확(IPR),,5366
2026-07-14,,1.파손,3-E) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134525991,IPR0017293460,,란춘샹 유한회사,S0038044876229,SZDCD 150 / 그레이 퀸 10cm,6,1,택배,인천광역시 서구 석남동655-67 제A동,070-8095-9560,TRUE,,O,2026-07-31,택배 회송,,,2662-8494-2770,인수완료,2026-07-16,2026-07-22,인수자등록,정확(IPR),,5371
2026-07-14,,16.기타,3-E) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134525991,IPR0017293461,,란춘샹 유한회사,S0038044876228,SZDCD 110 / 그레이 슈퍼싱글 8cm,3,1,택배,인천광역시 서구 석남동655-67 제A동,070-8095-9560,TRUE,,O,2026-07-31,택배 회송,,,2662-8494-2836,인수완료,2026-07-16,2026-07-22,인수자등록,정확(IPR),,5377
2026-07-14,,1.파손,3-E) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134525991,IPR0017293462,,란춘샹 유한회사,S0038044876227,SZDCD 110 / 그레이 슈퍼싱글 10cm,2,1,택배,인천광역시 서구 석남동655-67 제A동,070-8095-9560,TRUE,,O,2026-07-31,택배 회송,,,2662-8494-2862,인수완료,2026-07-16,2026-07-22,인수자등록,정확(IPR),,5380
2026-07-14,,1.파손,3-E) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134525991,IPR0017293463,,란춘샹 유한회사,S0038044876226,SZDCD 75 / 그레이 멀티싱글 8cm,7,1,택배,인천광역시 서구 석남동655-67 제A동,070-8095-9560,TRUE,,O,,,,,2662-8494-2884,집하완료,2026-07-16,2026-07-18,(상태없음),정확(IPR),,5382
2026-07-14,,1.파손,3-E) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134525991,IPR0017293464,,란춘샹 유한회사,S0038044876225,SZDCD 75 / 그레이 멀티싱글 10cm,4,1,택배,인천광역시 서구 석남동655-67 제A동,070-8095-9560,TRUE,,O,,,,,2662-8494-2954,집하완료,2026-07-16,2026-07-18,(상태없음),정확(IPR),,5389
2026-07-14,,1.파손,1-C)박스파손/택배발송 예정입니다/직접회수 예정시 영업일기준 D+6까지 SRMS시스템에 등록해 주시기바랍니다 / 회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135097620,IPR0017294690,,유한회사 야오야오무역,S0033493502476,BILIMO 튼튼한 철제 행거 / 블랙 1.2m,3,1,택배,경기도 화성시 만세구 송산면 공룡로 101-2 경기도 화성시 만세구 송산면 공룡로 101-2 동송산업 (18547),8210-8877-7218,TRUE,,O,,,,,2662-8494-2991,집하완료,2026-07-16,2026-07-18,(상태없음),정확(IPR),,5393
2026-07-14,,1.파손,1-C)박스파손/택배발송 예정입니다/직접회수 예정시 영업일기준 D+6까지 SRMS시스템에 등록해 주시기바랍니다 / 회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135097620,IPR0017294691,,유한회사 야오야오무역,S0035582636880,BILIMO 시스템 행거 튼튼한 이동식 옷걸이 행거 스탠드 옷걸이 옷장 강화된 32mm 파이프 / 1개 100cm 블랙,1,1,택배,경기도 화성시 만세구 송산면 공룡로 101-2 경기도 화성시 만세구 송산면 공룡로 101-2 동송산업 (18547),8210-8877-7218,TRUE,,O,2026-07-31,택배 회송,,,2662-8494-3024,인수완료,2026-07-16,2026-07-22,인수자등록,정확(IPR),,5396
2026-07-14,,1.파손,1-C)박스파손/택배발송 예정입니다/직접회수 예정시 영업일기준 D+6까지 SRMS시스템에 등록해 주시기바랍니다 / 회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135097620,IPR0017294692,,유한회사 야오야오무역,S0037150017336,BILIMO 신발장 타공판 일체형 신발 수납 선반 먼지 차단 다층 구조 현관 침실 다용도 정리대 / 60cm 화이트 5단,2,1,택배,경기도 화성시 만세구 송산면 공룡로 101-2 경기도 화성시 만세구 송산면 공룡로 101-2 동송산업 (18547),8210-8877-7218,TRUE,,O,2026-07-31,택배 회송,,,2662-8494-3035,인수완료,2026-07-16,2026-07-22,인수자등록,정확(IPR),,5397
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134980254,IPR0017293465,A01205970,주식회사데스텀,QLUNA88202657,데스텀 코너형 ㄱ자 컴퓨터 사무용 멀티 데스크 테이블 책상 / 1400 블랙,1,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134980254,IPR0017293466,A01205970,주식회사데스텀,TLUNA20260400,데스텀 사무용 컴퓨터 책상 / 1600 화이트+화이트프레임,2,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134980254,IPR0017293467,A01205970,주식회사데스텀,TLUNA88202672,루나글램 600 거울 화장대 / 우드화이트,1,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,1-C)박스파손/택배발송 예정입니다/직접회수 예정시 영업일기준 D+6까지 SRMS시스템에 등록해 주시기바랍니다 / 회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135097620,IPR0017294693,,유한회사 야오야오무역,S0037150017334,BILIMO 신발장 타공판 일체형 신발 수납 선반 먼지 차단 다층 구조 현관 침실 다용도 정리대 / 80cm 화이트 5단,1,1,택배,경기도 화성시 만세구 송산면 공룡로 101-2 경기도 화성시 만세구 송산면 공룡로 101-2 동송산업 (18547),8210-8877-7218,TRUE,,O,2026-07-31,택배 회송,,,2662-8494-3050,인수완료,2026-07-16,2026-07-23,인수자등록,정확(IPR),,5399
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135673138,IPR0017294694,A01709830,고즈닝,S0037734567398,DH-003 원형 테이블 / 화이트 80cm 4인용,1,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135673138,IPR0017294695,A01709830,고즈닝,S0038073562109,GZ -066 접이식 철제선반 / 5단 화이트 대형,4,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135673138,IPR0017294696,A01709830,고즈닝,S0038075513844,GZ-224 아크릴 의자 / 블랙 2개,4,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135673138,IPR0017294697,A01709830,고즈닝,S0038075513847,GZ-224 아크릴 의자 / 투명 2개,5,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135673138,IPR0017294698,A01709830,고즈닝,S0038084273543,GZ-036 접이식 트롤리 / 4단 화이트,7,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135673138,IPR0017294699,A01709830,고즈닝,S0038084273542,GZ-036 접이식 트롤리 / 3단 화이트,3,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,1박스파손/업체직접회수요청드립니다/영업일기준D+6까지 SRMS시스템에 미등록시 상품 폐기 예정/회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135673138,IPR0017294700,A01709830,고즈닝,S0038075578562,GZ-218 침대 협탁 / 1개 화이트,11,1,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134445974,IPR0017293469,A01422211,삼도씨 유한회사,S0037756224907,대용량 서랍장 수납장 다용도 수납장 이동식 심플 인테리어 가구 / 6단 하얀색 35cm*30cm,1,2,업체직접회수,,,FALSE,2026-07-24,O,2026-08-03,D+6 폐기,2026-08-02,폐기존 이동 완료,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134445974,IPR0017293470,A01422211,삼도씨 유한회사,S0037756224904,대용량 서랍장 수납장 다용도 수납장 이동식 심플 인테리어 가구 / 3단 하얀색 35cm*30cm,1,2,업체직접회수,,,FALSE,2026-07-24,O,2026-08-03,D+6 폐기,2026-08-02,폐기존 이동 완료,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134445974,IPR0017293471,A01422211,삼도씨 유한회사,S0037734833078,70/80cm 와이드 접이식 수납장 대용량 이동식 플라스틱 정리함 바퀴형 다용도 선반장 / 5단 70cm 와이드형,3,2,업체직접회수,,,FALSE,2026-07-24,O,2026-08-03,D+6 폐기,2026-08-02,폐기존 이동 완료,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134445974,IPR0017293472,A01422211,삼도씨 유한회사,S0037734833075,70/80cm 와이드 접이식 수납장 대용량 이동식 플라스틱 정리함 바퀴형 다용도 선반장 / 3단 70cm 와이드형,1,2,업체직접회수,,,FALSE,2026-07-24,O,2026-08-03,D+6 폐기,2026-08-02,폐기존 이동 완료,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134445974,IPR0017293473,A01422211,삼도씨 유한회사,S0037756224906,대용량 서랍장 수납장 다용도 수납장 이동식 심플 인테리어 가구 / 5단 하얀색 35cm*30cm,2,2,업체직접회수,,,FALSE,2026-07-24,O,2026-08-03,D+6 폐기,2026-08-02,폐기존 이동 완료,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),134445974,IPR0017293474,A01422211,삼도씨 유한회사,S0036735222677,접이식 수납장 무설치 이동식 폴딩 옷장 대용량 플라스틱 정리함 / 흰색 70cm*38cm*175cm 5단,17,2,업체직접회수,,,FALSE,2026-07-24,O,2026-08-03,D+6 폐기,2026-08-02,폐기존 이동 완료,,,,,,,,
2026-07-14,,1.파손,1-C)박스파손/택배발송 예정입니다/직접회수 예정시 영업일기준 D+6까지 SRMS시스템에 등록해 주시기바랍니다 / 회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135415701,IPR0017294701,,유한회사 랜속트레이딩,S0035194429965,XHXG01-GREY-60 / 5단 회색+화이트,4,1,택배,경기도 김포시 통진읍 서암고정로 171 （XT),8210-7789-1513,TRUE,,O,2026-07-31,택배 회송,,,2662-8494-3061,인수완료,2026-07-16,2026-07-23,인수자등록,정확(IPR),,5400
2026-07-14,,1.파손,1-C)박스파손/택배발송 예정입니다/직접회수 예정시 영업일기준 D+6까지 SRMS시스템에 등록해 주시기바랍니다 / 회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135462266,IPR0017294702,A01657221,유한회사 코즈키아,S0037940643542,SNG02 / 1개 흰색 40CM 3단,2,1,택배,경기도 김포시 통진읍 서암고정로 171 （XMZC）,8210-8161-9565,TRUE,,O,2026-07-21,업체 트럭 회송,,,2662-8494-3105,집하완료,2026-07-16,2026-07-18,(상태없음),정확(IPR),,5404
2026-07-14,,1.파손,1-C)박스파손/택배발송 예정입니다/직접회수 예정시 영업일기준 D+6까지 SRMS시스템에 등록해 주시기바랍니다 / 회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),135462266,IPR0017294703,A01657221,유한회사 코즈키아,S0036655359109,Y-LBY10 / 블랙 1개,4,1,택배,경기도 김포시 통진읍 서암고정로 171 （XMZC）,8210-8161-9565,TRUE,,O,2026-07-21,업체 트럭 회송,,,2662-8494-3120,집하완료,2026-07-16,2026-07-18,(상태없음),정확(IPR),,5406
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),135965086,IPR0017293475,A01547570,렉서트레이딩 유한회사,S0037915547059,yizi / 연한 우드색 2개,1,3,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
2026-07-14,,1.파손,3) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),135965086,IPR0017293476,A01547570,렉서트레이딩 유한회사,S0037915547061,yizi / 호두색 2개,1,3,업체직접회수,,,FALSE,,O,,,2026-07-27,폐기존 이동 예정,,,,,,,,
